time,coolant (degF),catalyst (degF),speed (mph),engine
2025-08-02 06:50:17.738,199.4,817.52,0.0,1
2025-08-02 06:50:17.880,199.4,817.52,0.0,1
2025-08-02 06:50:17.969,199.4,817.52,0.0,1
2025-08-02 06:50:18.131,199.4,817.52,0.0,1
2025-08-02 06:50:18.271,199.4,817.52,0.0,1
2025-08-02 06:50:18.368,199.4,817.52,0.0,1
2025-08-02 06:50:18.517,199.4,817.52,0.0,1
2025-08-02 06:50:18.666,199.4,817.52,0.0,1
2025-08-02 06:50:18.764,199.4,817.52,0.0,1
2025-08-02 06:50:18.903,199.4,817.52,0.0,1
2025-08-02 06:50:18.967,199.4,817.52,0.0,1
2025-08-02 06:50:19.063,199.4,817.52,0.0,1
2025-08-02 06:50:19.202,199.4,817.52,0.0,1
2025-08-02 06:50:19.298,199.4,817.52,0.0,1
2025-08-02 06:50:19.438,199.4,817.52,0.0,1
2025-08-02 06:50:19.587,199.4,817.52,0.0,1
2025-08-02 06:50:19.683,199.4,817.52,0.0,1
2025-08-02 06:50:19.823,199.4,817.52,0.0,1
2025-08-02 06:50:19.962,199.4,817.52,0.0,1
2025-08-02 06:50:20.132,199.4,817.52,0.0,1
2025-08-02 06:50:20.280,199.4,817.52,0.0,1
2025-08-02 06:50:20.420,199.4,817.52,0.0,1
2025-08-02 06:50:20.584,199.4,817.52,0.0,1
2025-08-02 06:50:20.744,199.4,817.52,0.0,1
2025-08-02 06:50:20.886,199.4,817.52,0.0,1
2025-08-02 06:50:21.035,199.4,817.52,0.0,1
2025-08-02 06:50:21.174,199.4,817.52,0.0,1
2025-08-02 06:50:21.272,199.4,817.52,0.0,1
2025-08-02 06:50:21.411,199.4,817.52,0.0,1
2025-08-02 06:50:21.512,199.4,817.52,0.0,1
2025-08-02 06:50:21.714,199.4,817.52,0.0,1
2025-08-02 06:50:21.923,199.4,817.52,0.0,1
2025-08-02 06:50:22.053,199.4,817.52,0.0,1
2025-08-02 06:50:22.193,199.4,817.52,0.0,1
2025-08-02 06:50:22.361,199.4,817.52,0.0,1
2025-08-02 06:50:22.518,199.4,817.52,0.0,1
2025-08-02 06:50:22.637,199.4,817.52,0.0,1
2025-08-02 06:50:22.704,199.4,817.52,0.0,1
2025-08-02 06:50:22.807,199.4,817.52,0.0,1
2025-08-02 06:50:22.950,199.4,817.52,0.0,1
2025-08-02 06:50:23.043,199.4,817.52,0.0,1
2025-08-02 06:50:23.185,199.4,817.52,0.0,1
2025-08-02 06:50:23.277,199.4,817.52,0.0,1
2025-08-02 06:50:23.420,199.4,817.52,0.0,1
2025-08-02 06:50:23.517,199.4,817.52,0.0,1
2025-08-02 06:50:23.656,199.4,817.52,0.0,1
2025-08-02 06:50:23.746,199.4,817.52,0.0,1
2025-08-02 06:50:23.814,199.4,817.52,0.0,1
2025-08-02 06:50:23.914,199.4,817.52,0.0,1
2025-08-02 06:50:24.053,199.4,817.52,0.0,1
2025-08-02 06:50:24.152,199.4,817.52,0.0,1
2025-08-02 06:50:24.306,199.4,817.52,0.0,1
2025-08-02 06:50:24.458,199.4,817.52,0.0,1
2025-08-02 06:50:24.635,199.4,817.52,0.0,1
2025-08-02 06:50:24.761,199.4,817.52,0.0,1
2025-08-02 06:50:24.907,199.4,817.52,0.0,1
2025-08-02 06:50:25.088,199.4,817.52,0.0,1
2025-08-02 06:50:25.216,199.4,817.52,0.0,1
2025-08-02 06:50:25.293,199.4,817.52,0.0,1
2025-08-02 06:50:25.362,199.4,817.52,0.0,1
2025-08-02 06:50:25.431,199.4,817.52,0.0,1
2025-08-02 06:50:25.500,199.4,817.52,0.0,1
2025-08-02 06:50:25.648,199.4,817.52,0.0,1
2025-08-02 06:50:25.742,199.4,817.52,0.0,1
2025-08-02 06:50:25.883,199.4,817.52,0.0,1
2025-08-02 06:50:26.030,199.4,817.52,0.0,1
2025-08-02 06:50:26.133,199.4,817.52,0.0,1
2025-08-02 06:50:26.279,199.4,817.52,0.0,1
2025-08-02 06:50:26.360,199.4,817.52,0.0,1
2025-08-02 06:50:26.463,199.4,817.52,0.0,1
2025-08-02 06:50:26.649,199.4,817.52,0.0,1
2025-08-02 06:50:26.860,199.4,817.52,0.0,1
2025-08-02 06:50:26.984,199.4,817.52,0.0,1
2025-08-02 06:50:27.188,199.4,817.52,0.0,1
2025-08-02 06:50:27.266,199.4,817.52,0.0,1
2025-08-02 06:50:27.341,199.4,817.52,0.0,1
2025-08-02 06:50:27.410,199.4,817.52,0.0,1
2025-08-02 06:50:27.558,199.4,817.52,0.0,1
2025-08-02 06:50:27.661,199.4,817.52,0.0,1
2025-08-02 06:50:27.788,199.4,817.52,0.0,1
2025-08-02 06:50:27.937,199.4,817.52,0.0,1
2025-08-02 06:50:28.122,199.4,817.52,0.0,1
2025-08-02 06:50:28.244,199.4,817.52,0.0,1
2025-08-02 06:50:28.319,199.4,817.52,0.0,1
2025-08-02 06:50:28.418,199.4,817.52,0.0,1
2025-08-02 06:50:28.566,199.4,817.52,0.0,1
2025-08-02 06:50:28.717,199.4,817.52,0.0,1
2025-08-02 06:50:28.892,199.4,817.52,0.0,1
2025-08-02 06:50:29.052,199.4,817.52,0.0,1
2025-08-02 06:50:29.179,199.4,817.52,0.0,1
2025-08-02 06:50:29.256,199.4,817.52,0.0,1
2025-08-02 06:50:29.432,199.4,817.52,0.0,1
2025-08-02 06:50:29.581,199.4,817.52,0.0,1
2025-08-02 06:50:29.721,199.4,817.52,0.0,1
2025-08-02 06:50:29.825,199.4,817.52,0.0,1
2025-08-02 06:50:29.968,199.4,817.52,0.0,1
2025-08-02 06:50:30.114,199.4,817.52,0.0,1
2025-08-02 06:50:30.268,199.4,817.52,0.0,1
2025-08-02 06:50:30.416,199.4,817.52,0.0,1
2025-08-02 06:50:30.510,199.4,817.52,0.0,1
2025-08-02 06:50:30.660,199.4,817.52,0.0,1
2025-08-02 06:50:30.815,199.4,817.52,0.0,1
2025-08-02 06:50:30.984,199.4,817.52,0.0,1
2025-08-02 06:50:31.137,199.4,817.52,0.0,1
2025-08-02 06:50:31.288,199.4,817.52,0.0,1
2025-08-02 06:50:31.437,199.4,817.52,0.0,1
2025-08-02 06:50:31.576,199.4,817.52,0.0,1
2025-08-02 06:50:31.787,199.4,817.52,0.0,1
2025-08-02 06:50:31.989,199.4,817.52,0.0,1
2025-08-02 06:50:32.158,199.4,817.52,0.0,1
2025-08-02 06:50:32.306,199.4,817.52,0.0,1
2025-08-02 06:50:32.462,199.4,817.52,0.0,1
2025-08-02 06:50:32.640,199.4,817.52,0.0,1
2025-08-02 06:50:32.788,199.4,817.52,0.0,1
2025-08-02 06:50:32.938,199.4,817.52,0.0,1
2025-08-02 06:50:33.009,199.4,817.52,0.0,1
2025-08-02 06:50:33.078,199.4,817.52,0.0,1
2025-08-02 06:50:33.146,199.4,817.52,0.0,1
2025-08-02 06:50:33.246,199.4,817.52,0.0,1
2025-08-02 06:50:33.392,199.4,817.52,0.0,1
2025-08-02 06:50:33.548,199.4,817.52,0.0,1
2025-08-02 06:50:33.723,199.4,817.52,0.0,1
2025-08-02 06:50:33.874,199.4,817.52,0.0,1
2025-08-02 06:50:34.031,199.4,817.52,0.0,1
2025-08-02 06:50:34.203,199.4,817.52,0.0,1
2025-08-02 06:50:34.347,199.4,817.52,0.0,1
2025-08-02 06:50:34.506,199.4,817.52,0.0,1
2025-08-02 06:50:34.661,199.4,817.52,0.0,1
2025-08-02 06:50:34.828,199.4,817.52,0.0,1
2025-08-02 06:50:34.984,199.4,817.52,0.0,1
2025-08-02 06:50:35.133,199.4,817.52,0.0,1
2025-08-02 06:50:35.289,199.4,817.52,0.0,1
2025-08-02 06:50:35.467,199.4,817.52,0.0,1
2025-08-02 06:50:35.621,199.4,817.52,0.0,1
2025-08-02 06:50:35.746,199.4,817.52,0.0,1
2025-08-02 06:50:35.841,199.4,817.52,0.0,1
2025-08-02 06:50:35.908,199.4,817.52,0.0,1
2025-08-02 06:50:36.008,199.4,817.52,0.0,1
2025-08-02 06:50:36.151,199.4,817.52,0.0,1
2025-08-02 06:50:36.298,199.4,817.52,0.0,1
2025-08-02 06:50:36.367,199.4,817.52,0.0,1
2025-08-02 06:50:36.485,199.4,817.52,0.0,1
2025-08-02 06:50:36.647,199.4,817.52,0.0,1
2025-08-02 06:50:36.777,199.4,817.88,0.0,1
2025-08-02 06:50:36.992,199.4,817.88,0.0,1
2025-08-02 06:50:37.172,199.4,817.88,0.0,1
2025-08-02 06:50:37.326,199.4,817.52,0.0,1
2025-08-02 06:50:37.506,199.4,817.52,0.0,1
2025-08-02 06:50:37.664,199.4,817.52,0.0,1
2025-08-02 06:50:37.865,199.4,817.52,0.0,1
2025-08-02 06:50:37.994,199.4,817.52,0.0,1
2025-08-02 06:50:38.114,199.4,817.52,0.0,1
2025-08-02 06:50:38.189,199.4,817.52,0.0,1
2025-08-02 06:50:38.289,199.4,817.52,0.0,1
2025-08-02 06:50:38.437,199.4,817.52,0.0,1
2025-08-02 06:50:38.589,199.4,817.52,0.0,1
2025-08-02 06:50:38.767,199.4,817.52,0.0,1
2025-08-02 06:50:38.925,199.4,817.52,0.0,1
2025-08-02 06:50:39.045,199.4,817.52,0.0,1
2025-08-02 06:50:39.137,199.4,817.52,0.0,1
2025-08-02 06:50:39.306,199.4,817.52,0.0,1
2025-08-02 06:50:39.460,199.4,817.52,0.0,1
2025-08-02 06:50:39.611,199.4,817.52,0.0,1
2025-08-02 06:50:39.786,199.4,817.52,0.0,1
2025-08-02 06:50:39.940,199.4,817.52,0.0,1
2025-08-02 06:50:40.095,199.4,817.52,0.0,1
2025-08-02 06:50:40.253,199.4,817.52,0.0,1
2025-08-02 06:50:40.403,199.4,817.52,0.0,1
2025-08-02 06:50:40.497,199.4,817.52,0.0,1
2025-08-02 06:50:40.650,199.4,817.52,0.0,1
2025-08-02 06:50:40.748,199.4,817.52,0.0,1
2025-08-02 06:50:40.891,199.4,817.52,0.0,1
2025-08-02 06:50:40.993,199.4,817.52,0.0,1
2025-08-02 06:50:41.138,199.4,817.52,0.0,1
2025-08-02 06:50:41.282,199.4,817.52,0.0,1
2025-08-02 06:50:41.376,199.4,817.52,0.0,1
2025-08-02 06:50:41.521,199.4,817.7,0.0,1
2025-08-02 06:50:41.657,199.4,817.7,0.0,1
2025-08-02 06:50:41.864,199.4,817.7,0.0,1
2025-08-02 06:50:42.071,199.4,817.7,0.0,1
2025-08-02 06:50:42.241,199.4,817.7,0.0,1
2025-08-02 06:50:42.393,199.4,817.7,0.0,1
2025-08-02 06:50:42.559,199.4,817.7,0.0,1
2025-08-02 06:50:42.710,199.4,817.7,0.0,1
2025-08-02 06:50:42.880,199.4,817.7,0.0,1
2025-08-02 06:50:43.029,199.4,817.7,0.0,1
2025-08-02 06:50:43.201,199.4,817.7,0.0,1
2025-08-02 06:50:43.344,199.4,817.7,0.0,1
2025-08-02 06:50:43.440,199.4,817.7,0.0,1
2025-08-02 06:50:43.586,199.4,817.7,0.0,1
2025-08-02 06:50:43.734,199.4,817.7,0.0,1
2025-08-02 06:50:43.827,199.4,817.52,0.0,1
2025-08-02 06:50:43.969,199.4,817.52,0.0,1
2025-08-02 06:50:44.140,199.4,817.52,0.0,1
2025-08-02 06:50:44.291,199.4,817.52,0.0,1
2025-08-02 06:50:44.468,199.4,817.52,0.0,1
2025-08-02 06:50:44.608,199.4,817.52,0.0,1
2025-08-02 06:50:44.756,199.4,817.52,0.0,1
2025-08-02 06:50:44.850,199.4,817.52,0.0,1
2025-08-02 06:50:45.007,199.4,817.52,0.0,1
2025-08-02 06:50:45.156,199.4,817.52,0.0,1
2025-08-02 06:50:45.330,199.4,817.52,0.0,1
2025-08-02 06:50:45.481,199.4,817.52,0.0,1
2025-08-02 06:50:45.634,199.4,817.7,0.0,1
2025-08-02 06:50:45.810,199.4,817.7,0.0,1
2025-08-02 06:50:45.966,199.4,817.7,0.0,1
2025-08-02 06:50:46.114,199.4,817.52,0.0,1
2025-08-02 06:50:46.268,199.4,817.52,0.0,1
2025-08-02 06:50:46.448,199.4,817.52,0.0,1
2025-08-02 06:50:46.634,199.4,817.7,0.0,1
2025-08-02 06:50:46.844,199.4,817.7,0.0,1
2025-08-02 06:50:46.977,199.4,817.7,0.0,1
2025-08-02 06:50:47.166,199.4,817.7,0.0,1
2025-08-02 06:50:47.316,199.4,817.7,0.0,1
2025-08-02 06:50:47.473,199.4,817.7,0.0,1
2025-08-02 06:50:47.645,199.4,817.7,0.0,1
2025-08-02 06:50:47.798,199.4,817.7,0.0,1
2025-08-02 06:50:47.952,199.4,817.7,0.0,1
2025-08-02 06:50:48.131,199.4,817.7,0.0,1
2025-08-02 06:50:48.255,199.4,817.7,0.0,1
2025-08-02 06:50:48.330,199.4,817.7,0.0,1
2025-08-02 06:50:48.402,199.4,817.7,0.0,1
2025-08-02 06:50:48.471,199.4,817.7,0.0,1
2025-08-02 06:50:48.538,199.4,817.7,0.0,1
2025-08-02 06:50:48.630,199.4,817.52,0.0,1
2025-08-02 06:50:48.698,199.4,817.52,0.0,1
2025-08-02 06:50:48.767,199.4,817.52,0.0,1
2025-08-02 06:50:48.926,199.4,817.52,0.0,1
2025-08-02 06:50:49.089,199.4,817.52,0.0,1
2025-08-02 06:50:49.268,199.4,817.52,0.0,1
2025-08-02 06:50:49.423,199.4,817.52,0.0,1
2025-08-02 06:50:49.545,199.4,817.52,0.0,1
2025-08-02 06:50:49.638,199.4,817.52,0.0,1
2025-08-02 06:50:49.809,199.4,817.52,0.0,1
2025-08-02 06:50:49.939,199.4,817.52,0.0,1
2025-08-02 06:50:50.030,199.4,817.52,0.0,1
2025-08-02 06:50:50.102,199.4,817.52,0.0,1
2025-08-02 06:50:50.292,199.4,817.52,0.0,1
2025-08-02 06:50:50.424,199.4,817.52,0.0,1
2025-08-02 06:50:50.569,199.4,817.52,0.0,1
2025-08-02 06:50:50.662,199.4,817.52,0.0,1
2025-08-02 06:50:50.763,199.4,817.52,0.0,1
2025-08-02 06:50:50.911,199.4,817.52,0.0,1
2025-08-02 06:50:51.092,199.4,817.52,0.0,1
2025-08-02 06:50:51.264,199.4,817.52,0.0,1
2025-08-02 06:50:51.417,199.4,817.52,0.0,1
2025-08-02 06:50:51.585,199.4,817.52,0.0,1
2025-08-02 06:50:51.862,199.4,817.52,0.0,1
2025-08-02 06:50:52.067,199.4,817.52,0.0,1
2025-08-02 06:50:52.248,199.4,817.52,0.0,1
2025-08-02 06:50:52.347,199.4,817.52,0.0,1
2025-08-02 06:50:52.436,199.4,817.52,0.0,1
2025-08-02 06:50:52.580,199.4,817.52,0.0,1
2025-08-02 06:50:52.685,199.4,817.52,0.0,1
2025-08-02 06:50:52.832,199.4,817.52,0.0,1
2025-08-02 06:50:52.988,199.4,817.52,0.0,1
2025-08-02 06:50:53.142,199.4,817.52,0.0,1
2025-08-02 06:50:53.320,199.4,817.52,0.0,1
2025-08-02 06:50:53.475,199.4,817.52,0.0,1
2025-08-02 06:50:53.604,199.4,817.52,0.0,1
2025-08-02 06:50:53.707,199.4,817.52,0.0,1
2025-08-02 06:50:53.859,199.4,817.52,0.0,1
2025-08-02 06:50:53.993,199.4,817.52,0.0,1
2025-08-02 06:50:54.093,199.4,817.52,0.0,1
2025-08-02 06:50:54.242,199.4,817.52,0.0,1
2025-08-02 06:50:54.398,199.4,817.52,0.0,1
2025-08-02 06:50:54.578,199.4,817.52,0.0,1
2025-08-02 06:50:54.732,199.4,817.52,0.0,1
2025-08-02 06:50:54.860,199.4,817.52,0.0,1
2025-08-02 06:50:54.966,199.4,817.52,0.0,1
2025-08-02 06:50:55.112,199.4,817.52,0.0,1
2025-08-02 06:50:55.253,199.4,817.52,0.0,1
2025-08-02 06:50:55.408,199.4,817.52,0.0,1
2025-08-02 06:50:55.482,199.4,817.52,0.0,1
2025-08-02 06:50:55.584,199.4,817.52,0.0,1
2025-08-02 06:50:55.737,199.4,817.52,0.0,1
2025-08-02 06:50:55.889,199.4,817.52,0.0,1
2025-08-02 06:50:55.990,199.4,817.52,0.0,1
2025-08-02 06:50:56.138,199.4,817.52,0.0,1
2025-08-02 06:50:56.309,199.4,817.52,0.0,1
2025-08-02 06:50:56.462,199.4,817.52,0.0,1
2025-08-02 06:50:56.619,199.4,817.52,0.0,1
2025-08-02 06:50:56.759,199.4,817.52,0.0,1
2025-08-02 06:50:56.964,199.4,817.52,0.0,1
2025-08-02 06:50:57.149,199.4,817.52,0.0,1
2025-08-02 06:50:57.245,199.4,817.52,0.0,1
2025-08-02 06:50:57.389,199.4,817.52,0.0,1
2025-08-02 06:50:57.462,199.4,817.52,0.0,1
2025-08-02 06:50:57.529,199.4,817.52,0.0,1
2025-08-02 06:50:57.603,199.4,817.52,0.0,1
2025-08-02 06:50:57.676,199.4,817.52,0.0,1
2025-08-02 06:50:57.779,199.4,817.52,0.0,1
2025-08-02 06:50:57.920,199.4,817.52,0.0,1
2025-08-02 06:50:58.014,199.4,817.52,0.0,1
2025-08-02 06:50:58.118,199.4,817.52,0.0,1
2025-08-02 06:50:58.240,199.4,817.52,0.0,1
2025-08-02 06:50:58.385,199.4,817.52,0.0,1
2025-08-02 06:50:58.561,199.4,817.52,0.0,1
2025-08-02 06:50:58.716,199.4,817.52,0.0,1
2025-08-02 06:50:58.844,199.4,817.52,0.0,1
2025-08-02 06:50:58.937,199.4,817.52,0.0,1
2025-08-02 06:50:59.004,199.4,817.52,0.0,1
2025-08-02 06:50:59.093,199.4,817.52,0.0,1
2025-08-02 06:50:59.187,199.4,817.52,0.0,1
2025-08-02 06:50:59.341,199.4,817.52,0.0,1
2025-08-02 06:50:59.497,199.4,817.52,0.0,1
2025-08-02 06:50:59.653,199.4,817.52,0.0,1
2025-08-02 06:50:59.828,199.4,817.52,0.0,1
2025-08-02 06:50:59.978,199.4,817.52,0.0,1
2025-08-02 06:51:00.133,199.4,817.52,0.0,1
2025-08-02 06:51:00.285,199.4,817.52,0.0,1
2025-08-02 06:51:00.450,199.4,817.52,0.0,1
2025-08-02 06:51:00.599,199.4,817.52,0.0,1
2025-08-02 06:51:00.756,199.4,817.52,0.0,1
2025-08-02 06:51:00.932,199.4,817.52,0.0,1
2025-08-02 06:51:01.084,199.4,817.52,0.0,1
2025-08-02 06:51:01.234,199.4,817.52,0.0,1
2025-08-02 06:51:01.414,199.4,817.52,0.0,1
2025-08-02 06:51:01.592,199.4,817.52,0.0,1
2025-08-02 06:51:01.789,199.4,817.52,0.0,1
2025-08-02 06:51:01.996,199.4,817.52,0.0,1
2025-08-02 06:51:02.189,199.4,817.52,0.0,1
2025-08-02 06:51:02.371,199.4,817.52,0.0,1
2025-08-02 06:51:02.525,199.4,817.52,0.0,1
2025-08-02 06:51:02.683,199.4,817.52,0.0,1
2025-08-02 06:51:02.862,199.4,817.52,0.0,1
2025-08-02 06:51:03.008,199.4,817.52,0.0,1
2025-08-02 06:51:03.135,199.4,817.52,0.0,1
2025-08-02 06:51:03.228,199.4,817.52,0.0,1
2025-08-02 06:51:03.299,199.4,817.52,0.0,1
2025-08-02 06:51:03.398,199.4,817.52,0.0,1
2025-08-02 06:51:03.552,199.4,817.52,0.0,1
2025-08-02 06:51:03.679,199.4,817.52,0.0,1
2025-08-02 06:51:03.773,199.4,817.52,0.0,1
2025-08-02 06:51:03.866,199.4,817.52,0.0,1
2025-08-02 06:51:03.989,199.4,817.52,0.0,1
2025-08-02 06:51:04.143,199.4,817.52,0.0,1
2025-08-02 06:51:04.309,199.4,817.52,0.0,1
2025-08-02 06:51:04.489,199.4,817.52,0.0,1
2025-08-02 06:51:04.684,199.4,817.52,0.0,1
2025-08-02 06:51:04.776,199.4,817.52,0.0,1
2025-08-02 06:51:04.865,199.4,817.52,0.0,1
2025-08-02 06:51:05.013,199.4,817.52,0.0,1
2025-08-02 06:51:05.083,199.4,817.52,0.0,1
2025-08-02 06:51:05.156,199.4,817.52,0.0,1
2025-08-02 06:51:05.257,199.4,817.52,0.0,1
2025-08-02 06:51:05.404,199.4,817.52,0.0,1
2025-08-02 06:51:05.540,199.4,817.52,0.0,1
2025-08-02 06:51:05.639,199.4,817.52,0.0,1
2025-08-02 06:51:05.789,199.4,817.52,0.0,1
2025-08-02 06:51:05.947,199.4,817.52,0.0,1
2025-08-02 06:51:06.133,199.4,817.52,0.0,1
2025-08-02 06:51:06.263,199.4,817.52,0.0,1
2025-08-02 06:51:06.357,199.4,817.52,0.0,1
2025-08-02 06:51:06.479,199.4,817.52,0.0,1
2025-08-02 06:51:06.636,199.4,817.52,0.0,1
2025-08-02 06:51:06.846,199.4,817.52,0.0,1
2025-08-02 06:51:07.044,199.4,817.52,0.0,1
2025-08-02 06:51:07.212,199.4,817.52,0.0,1
2025-08-02 06:51:07.340,199.4,817.52,0.0,1
2025-08-02 06:51:07.435,199.4,817.52,0.0,1
2025-08-02 06:51:07.583,199.4,817.52,0.0,1
2025-08-02 06:51:07.745,199.4,817.52,0.0,1
2025-08-02 06:51:07.898,199.4,817.52,0.0,1
2025-08-02 06:51:08.081,199.4,817.52,0.0,1
2025-08-02 06:51:08.206,199.4,817.52,0.0,1
2025-08-02 06:51:08.305,199.4,817.52,0.0,1
2025-08-02 06:51:08.452,199.4,817.52,0.0,1
2025-08-02 06:51:08.604,199.4,817.52,0.0,1
2025-08-02 06:51:08.753,199.4,817.52,0.0,1
2025-08-02 06:51:08.851,199.4,817.52,0.0,1
2025-08-02 06:51:08.996,199.4,817.52,0.0,1
2025-08-02 06:51:09.148,199.4,817.52,0.0,1
2025-08-02 06:51:09.336,199.4,817.52,0.0,1
2025-08-02 06:51:09.492,199.4,817.52,0.0,1
2025-08-02 06:51:09.620,199.4,817.52,0.0,1
2025-08-02 06:51:09.712,199.4,817.52,0.0,1
2025-08-02 06:51:09.805,199.4,817.52,0.0,1
2025-08-02 06:51:09.928,199.4,817.52,0.0,1
2025-08-02 06:51:10.020,199.4,817.52,0.0,1
2025-08-02 06:51:10.161,199.4,817.52,0.0,1
2025-08-02 06:51:10.262,199.4,817.52,0.0,1
2025-08-02 06:51:10.387,199.4,817.52,0.0,1
2025-08-02 06:51:10.534,199.4,817.52,0.0,1
2025-08-02 06:51:10.708,199.4,817.52,0.0,1
2025-08-02 06:51:10.859,199.4,817.52,0.0,1
2025-08-02 06:51:11.016,199.4,817.52,0.0,1
2025-08-02 06:51:11.195,199.4,817.52,0.0,1
2025-08-02 06:51:11.349,199.4,817.52,0.0,1
2025-08-02 06:51:11.501,199.4,817.52,0.0,1
2025-08-02 06:51:11.656,199.4,817.52,0.0,1
2025-08-02 06:51:11.867,199.4,817.52,0.0,1
2025-08-02 06:51:12.074,199.4,817.52,0.0,1
2025-08-02 06:51:12.226,199.4,817.52,0.0,1
2025-08-02 06:51:12.349,199.4,817.52,0.0,1
2025-08-02 06:51:12.439,199.4,817.52,0.0,1
2025-08-02 06:51:12.511,199.4,817.52,0.0,1
2025-08-02 06:51:12.600,199.4,817.52,0.0,1
2025-08-02 06:51:12.751,199.4,817.52,0.0,1
2025-08-02 06:51:12.894,199.4,817.52,0.0,1
2025-08-02 06:51:12.993,199.4,817.52,0.0,1
2025-08-02 06:51:13.113,199.4,817.52,0.0,1
2025-08-02 06:51:13.273,199.4,817.52,0.0,1
2025-08-02 06:51:13.446,199.4,817.52,0.0,1
2025-08-02 06:51:13.586,199.4,817.52,0.0,1
2025-08-02 06:51:13.674,199.4,817.52,0.0,1
2025-08-02 06:51:13.825,199.4,817.52,0.0,1
2025-08-02 06:51:13.922,199.4,817.52,0.0,1
2025-08-02 06:51:14.060,199.4,817.52,0.0,1
2025-08-02 06:51:14.157,199.4,817.52,0.0,1
2025-08-02 06:51:14.305,199.4,817.52,0.0,1
2025-08-02 06:51:14.405,199.4,817.52,0.0,1
2025-08-02 06:51:14.553,199.4,817.52,0.0,1
2025-08-02 06:51:14.709,199.4,817.52,0.0,1
2025-08-02 06:51:14.859,199.4,817.52,0.0,1
2025-08-02 06:51:15.033,199.4,817.52,0.0,1
2025-08-02 06:51:15.178,199.4,817.52,0.0,1
2025-08-02 06:51:15.333,199.4,817.52,0.0,1
2025-08-02 06:51:15.515,199.4,817.52,0.0,1
2025-08-02 06:51:15.661,199.4,817.52,0.0,1
2025-08-02 06:51:15.886,199.4,817.52,0.0,1
2025-08-02 06:51:15.954,199.4,817.52,0.0,1
2025-08-02 06:51:16.051,199.4,817.52,0.0,1
2025-08-02 06:51:16.177,199.4,817.52,0.0,1
2025-08-02 06:51:16.354,199.4,817.52,0.0,1
2025-08-02 06:51:16.505,199.4,817.52,0.0,1
2025-08-02 06:51:16.645,199.4,817.52,0.0,1
2025-08-02 06:51:16.852,199.4,817.52,0.0,1
2025-08-02 06:51:17.116,199.4,817.52,0.0,1
2025-08-02 06:51:17.259,199.4,817.52,0.0,1
2025-08-02 06:51:17.328,199.4,817.52,0.0,1
2025-08-02 06:51:17.419,199.4,817.52,0.0,1
2025-08-02 06:51:17.518,199.4,817.52,0.0,1
2025-08-02 06:51:17.670,199.4,817.52,0.0,1
2025-08-02 06:51:17.860,199.4,817.52,0.0,1
2025-08-02 06:51:18.008,199.4,817.52,0.0,1
2025-08-02 06:51:18.154,199.4,817.7,0.0,1
2025-08-02 06:51:18.221,199.4,817.7,0.0,1
2025-08-02 06:51:18.353,199.4,817.7,0.0,1
2025-08-02 06:51:18.451,199.4,817.7,0.0,1
2025-08-02 06:51:18.571,199.4,817.7,0.0,1
2025-08-02 06:51:18.671,199.4,817.7,0.0,1
2025-08-02 06:51:18.813,199.4,817.7,0.0,1
2025-08-02 06:51:18.956,199.4,817.7,0.0,1
2025-08-02 06:51:19.047,199.4,817.7,0.0,1
2025-08-02 06:51:19.192,199.4,817.7,0.0,1
2025-08-02 06:51:19.293,199.4,817.7,0.0,1
2025-08-02 06:51:19.437,199.4,817.7,0.0,1
2025-08-02 06:51:19.593,199.4,817.7,0.0,1
2025-08-02 06:51:19.685,199.4,817.7,0.0,1
2025-08-02 06:51:19.856,199.4,817.7,0.0,1
2025-08-02 06:51:20.002,199.4,817.7,0.0,1
2025-08-02 06:51:20.093,199.4,817.7,0.0,1
2025-08-02 06:51:20.265,199.4,817.7,0.0,1
2025-08-02 06:51:20.391,199.4,817.7,0.0,1
2025-08-02 06:51:20.484,199.4,817.7,0.0,1
2025-08-02 06:51:20.583,199.4,817.7,0.0,1
2025-08-02 06:51:20.726,199.4,817.7,0.0,1
2025-08-02 06:51:20.816,199.4,817.7,0.0,1
2025-08-02 06:51:20.956,199.4,817.7,0.0,1
2025-08-02 06:51:21.022,199.4,817.7,0.0,1
2025-08-02 06:51:21.121,199.4,817.7,0.0,1
2025-08-02 06:51:21.262,199.4,817.7,0.0,1
2025-08-02 06:51:21.362,199.4,817.7,0.0,1
2025-08-02 06:51:21.504,199.4,817.7,0.0,1
2025-08-02 06:51:21.593,199.4,817.7,0.0,1
2025-08-02 06:51:21.719,199.4,817.7,0.0,1
2025-08-02 06:51:21.925,199.4,817.7,0.0,1
2025-08-02 06:51:22.128,199.4,817.7,0.0,1
2025-08-02 06:51:22.278,199.4,817.7,0.0,1
2025-08-02 06:51:22.376,199.4,817.7,0.0,1
2025-08-02 06:51:22.525,199.4,817.7,0.0,1
2025-08-02 06:51:22.613,199.4,817.7,0.0,1
2025-08-02 06:51:22.711,199.4,817.7,0.0,1
2025-08-02 06:51:22.851,199.4,817.7,0.0,1
2025-08-02 06:51:22.995,199.4,817.7,0.0,1
2025-08-02 06:51:23.089,199.4,817.7,0.0,1
2025-08-02 06:51:23.263,199.4,817.7,0.0,1
2025-08-02 06:51:23.413,199.4,817.7,0.0,1
2025-08-02 06:51:23.583,199.4,817.7,0.0,1
2025-08-02 06:51:23.739,199.4,817.7,0.0,1
